agents,map_file,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time,Opti_Deadline,Scenario_File
100,den520d.map,PIBTOLD,1,18715,17804,375,375,63,0,den520d-random-10.scen
100,den520d.map,PIBT,1,18666,17804,375,375,39,1000,den520d-random-18.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,61,0,den520d-random-18.scen
140,den520d.map,PIBT,1,26812,25356,394,394,61,1000,den520d-random-12.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,84,0,den520d-random-12.scen
140,den520d.map,PIBT,1,26812,25356,394,394,54,1000,den520d-random-7.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,69,0,den520d-random-7.scen
140,den520d.map,PIBT,1,26812,25356,394,394,71,1000,den520d-random-19.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,94,0,den520d-random-19.scen
140,den520d.map,PIBT,1,26812,25356,394,394,61,1000,den520d-random-15.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,93,0,den520d-random-15.scen
140,den520d.map,PIBT,1,26812,25356,394,394,59,1000,den520d-random-23.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,65,0,den520d-random-23.scen
140,den520d.map,PIBT,1,26812,25356,394,394,57,1000,den520d-random-17.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,83,0,den520d-random-17.scen
140,den520d.map,PIBT,1,26812,25356,394,394,63,1000,den520d-random-4.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,73,0,den520d-random-4.scen
140,den520d.map,PIBT,1,26812,25356,394,394,65,1000,den520d-random-25.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,95,0,den520d-random-25.scen
140,den520d.map,PIBT,1,26812,25356,394,394,69,1000,den520d-random-3.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,66,0,den520d-random-3.scen
140,den520d.map,PIBT,1,26812,25356,394,394,57,1000,den520d-random-6.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,97,0,den520d-random-6.scen
140,den520d.map,PIBT,1,26812,25356,394,394,56,1000,den520d-random-24.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,105,0,den520d-random-24.scen
140,den520d.map,PIBT,1,26812,25356,394,394,71,1000,den520d-random-22.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,153,0,den520d-random-22.scen
140,den520d.map,PIBT,1,26812,25356,394,394,108,1000,den520d-random-21.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,70,0,den520d-random-21.scen
140,den520d.map,PIBT,1,26812,25356,394,394,65,1000,den520d-random-13.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,80,0,den520d-random-13.scen
140,den520d.map,PIBT,1,26812,25356,394,394,72,1000,den520d-random-8.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,80,0,den520d-random-8.scen
140,den520d.map,PIBT,1,26812,25356,394,394,67,1000,den520d-random-16.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,76,0,den520d-random-16.scen
140,den520d.map,PIBT,1,26812,25356,394,394,67,1000,den520d-random-11.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,75,0,den520d-random-11.scen
140,den520d.map,PIBT,1,26812,25356,394,394,59,1000,den520d-random-20.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,71,0,den520d-random-20.scen
140,den520d.map,PIBT,1,26812,25356,394,394,62,1000,den520d-random-1.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,65,0,den520d-random-1.scen
140,den520d.map,PIBT,1,26812,25356,394,394,96,1000,den520d-random-9.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,56,0,den520d-random-9.scen
140,den520d.map,PIBT,1,26812,25356,394,394,64,1000,den520d-random-5.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,95,0,den520d-random-5.scen
140,den520d.map,PIBT,1,26812,25356,394,394,82,1000,den520d-random-14.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,59,0,den520d-random-14.scen
140,den520d.map,PIBT,1,26812,25356,394,394,65,1000,den520d-random-2.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,59,0,den520d-random-2.scen
140,den520d.map,PIBT,1,26812,25356,394,394,58,1000,den520d-random-10.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,58,0,den520d-random-10.scen
140,den520d.map,PIBT,1,26812,25356,394,394,60,1000,den520d-random-18.scen
140,den520d.map,PIBTOLD,1,26606,25356,394,394,60,0,den520d-random-18.scen
180,den520d.map,PIBT,1,35599,33540,404,404,83,1000,den520d-random-12.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,78,0,den520d-random-12.scen
180,den520d.map,PIBT,1,35599,33540,404,404,79,1000,den520d-random-7.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,77,0,den520d-random-7.scen
180,den520d.map,PIBT,1,35599,33540,404,404,97,1000,den520d-random-19.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,94,0,den520d-random-19.scen
180,den520d.map,PIBT,1,35599,33540,404,404,73,1000,den520d-random-15.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,77,0,den520d-random-15.scen
180,den520d.map,PIBT,1,35599,33540,404,404,81,1000,den520d-random-23.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,72,0,den520d-random-23.scen
180,den520d.map,PIBT,1,35599,33540,404,404,75,1000,den520d-random-17.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,75,0,den520d-random-17.scen
180,den520d.map,PIBT,1,35599,33540,404,404,76,1000,den520d-random-4.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,82,0,den520d-random-4.scen
180,den520d.map,PIBT,1,35599,33540,404,404,81,1000,den520d-random-25.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,85,0,den520d-random-25.scen
180,den520d.map,PIBT,1,35599,33540,404,404,80,1000,den520d-random-3.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,82,0,den520d-random-3.scen
180,den520d.map,PIBT,1,35599,33540,404,404,79,1000,den520d-random-6.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,75,0,den520d-random-6.scen
180,den520d.map,PIBT,1,35599,33540,404,404,79,1000,den520d-random-24.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,72,0,den520d-random-24.scen
180,den520d.map,PIBT,1,35599,33540,404,404,82,1000,den520d-random-22.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,80,0,den520d-random-22.scen
180,den520d.map,PIBT,1,35599,33540,404,404,70,1000,den520d-random-21.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,84,0,den520d-random-21.scen
180,den520d.map,PIBT,1,35599,33540,404,404,75,1000,den520d-random-13.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,77,0,den520d-random-13.scen
180,den520d.map,PIBT,1,35599,33540,404,404,74,1000,den520d-random-8.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,75,0,den520d-random-8.scen
180,den520d.map,PIBT,1,35599,33540,404,404,79,1000,den520d-random-16.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,78,0,den520d-random-16.scen
180,den520d.map,PIBT,1,35599,33540,404,404,73,1000,den520d-random-11.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,77,0,den520d-random-11.scen
180,den520d.map,PIBT,1,35599,33540,404,404,74,1000,den520d-random-20.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,70,0,den520d-random-20.scen
180,den520d.map,PIBT,1,35599,33540,404,404,74,1000,den520d-random-1.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,73,0,den520d-random-1.scen
180,den520d.map,PIBT,1,35599,33540,404,404,75,1000,den520d-random-9.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,70,0,den520d-random-9.scen
180,den520d.map,PIBT,1,35599,33540,404,404,77,1000,den520d-random-5.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,106,0,den520d-random-5.scen
180,den520d.map,PIBT,1,35599,33540,404,404,73,1000,den520d-random-14.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,109,0,den520d-random-14.scen
180,den520d.map,PIBT,1,35599,33540,404,404,84,1000,den520d-random-2.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,90,0,den520d-random-2.scen
180,den520d.map,PIBT,1,35599,33540,404,404,79,1000,den520d-random-10.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,84,0,den520d-random-10.scen
180,den520d.map,PIBT,1,35599,33540,404,404,75,1000,den520d-random-18.scen
180,den520d.map,PIBTOLD,1,35624,33540,404,404,88,0,den520d-random-18.scen
220,den520d.map,PIBT,1,44032,40939,404,404,95,1000,den520d-random-12.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,95,0,den520d-random-12.scen
220,den520d.map,PIBT,1,44032,40939,404,404,88,1000,den520d-random-7.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,96,0,den520d-random-7.scen
220,den520d.map,PIBT,1,44032,40939,404,404,89,1000,den520d-random-19.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,92,0,den520d-random-19.scen
220,den520d.map,PIBT,1,44032,40939,404,404,88,1000,den520d-random-15.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,88,0,den520d-random-15.scen
220,den520d.map,PIBT,1,44032,40939,404,404,88,1000,den520d-random-23.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,87,0,den520d-random-23.scen
220,den520d.map,PIBT,1,44032,40939,404,404,95,1000,den520d-random-17.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,95,0,den520d-random-17.scen
220,den520d.map,PIBT,1,44032,40939,404,404,88,1000,den520d-random-4.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,91,0,den520d-random-4.scen
220,den520d.map,PIBT,1,44032,40939,404,404,87,1000,den520d-random-25.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,85,0,den520d-random-25.scen
220,den520d.map,PIBT,1,44032,40939,404,404,92,1000,den520d-random-3.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,87,0,den520d-random-3.scen
220,den520d.map,PIBT,1,44032,40939,404,404,87,1000,den520d-random-6.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,89,0,den520d-random-6.scen
220,den520d.map,PIBT,1,44032,40939,404,404,90,1000,den520d-random-24.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,86,0,den520d-random-24.scen
220,den520d.map,PIBT,1,44032,40939,404,404,87,1000,den520d-random-22.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,104,0,den520d-random-22.scen
220,den520d.map,PIBT,1,44032,40939,404,404,88,1000,den520d-random-21.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,86,0,den520d-random-21.scen
220,den520d.map,PIBT,1,44032,40939,404,404,104,1000,den520d-random-13.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,90,0,den520d-random-13.scen
220,den520d.map,PIBT,1,44032,40939,404,404,87,1000,den520d-random-8.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,89,0,den520d-random-8.scen
220,den520d.map,PIBT,1,44032,40939,404,404,98,1000,den520d-random-16.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,95,0,den520d-random-16.scen
220,den520d.map,PIBT,1,44032,40939,404,404,97,1000,den520d-random-11.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,96,0,den520d-random-11.scen
220,den520d.map,PIBT,1,44032,40939,404,404,96,1000,den520d-random-20.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,90,0,den520d-random-20.scen
220,den520d.map,PIBT,1,44032,40939,404,404,89,1000,den520d-random-1.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,84,0,den520d-random-1.scen
220,den520d.map,PIBT,1,44032,40939,404,404,92,1000,den520d-random-9.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,86,0,den520d-random-9.scen
220,den520d.map,PIBT,1,44032,40939,404,404,90,1000,den520d-random-5.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,84,0,den520d-random-5.scen
220,den520d.map,PIBT,1,44032,40939,404,404,90,1000,den520d-random-14.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,88,0,den520d-random-14.scen
220,den520d.map,PIBT,1,44032,40939,404,404,91,1000,den520d-random-2.scen
220,den520d.map,PIBTOLD,1,44338,40939,404,404,82,0,den520d-random-2.scen
