agents,map_file,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time,Opti_Deadline,Scenario_File
200,random-32-32-20.map,PIBT,0,8711,4803,100000,59,10956,16,random-32-32-20-random-4.scen
200,random-32-32-20.map,PIBT,0,8336,4803,100000,59,11463,64,random-32-32-20-random-4.scen
200,random-32-32-20.map,PIBT,0,8263,4803,100000,59,16875,256,random-32-32-20-random-4.scen
200,random-32-32-20.map,PIBTOLD,0,208660,4803,100000,59,5112,0,random-32-32-20-random-4.scen
260,random-32-32-20.map,PIBT,0,1013296,6336,100000,59,11900,0,random-32-32-20-random-4.scen
260,random-32-32-20.map,PIBT,0,13342,6336,100000,59,13990,1,random-32-32-20-random-4.scen
260,random-32-32-20.map,PIBT,0,213213,6336,100000,59,15592,4,random-32-32-20-random-4.scen
260,random-32-32-20.map,PIBT,0,13822,6336,100000,59,18660,16,random-32-32-20-random-4.scen
260,random-32-32-20.map,PIBT,0,212839,6336,100000,59,26949,64,random-32-32-20-random-4.scen
260,random-32-32-20.map,PIBT,0,13207,6336,100000,59,27509,256,random-32-32-20-random-4.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,6336,100000,59,6391,0,random-32-32-20-random-4.scen
320,random-32-32-20.map,PIBT,0,720196,7549,100000,59,16208,0,random-32-32-20-random-4.scen
320,random-32-32-20.map,PIBT,0,764717,7549,100000,59,32356,1,random-32-32-20-random-4.scen
320,random-32-32-20.map,PIBT,0,701085,7549,100000,59,34552,4,random-32-32-20-random-4.scen
320,random-32-32-20.map,PIBT,0,219532,7549,100000,59,29691,16,random-32-32-20-random-4.scen
20,random-32-32-20.map,PIBT,1,577,505,42,42,0,0,random-32-32-20-random-1.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,1,random-32-32-20-random-1.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,4,random-32-32-20-random-1.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,16,random-32-32-20-random-1.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,64,random-32-32-20-random-1.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,256,random-32-32-20-random-1.scen
20,random-32-32-20.map,PIBTOLD,1,577,505,42,42,0,0,random-32-32-20-random-1.scen
80,random-32-32-20.map,PIBT,1,2395,1951,54,54,2,0,random-32-32-20-random-1.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,1,random-32-32-20-random-1.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,4,random-32-32-20-random-1.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,16,random-32-32-20-random-1.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,64,random-32-32-20-random-1.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,256,random-32-32-20-random-1.scen
80,random-32-32-20.map,PIBTOLD,1,2395,1951,54,54,2,0,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,1,5501,3549,71,59,6,0,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,0,5059,3549,100000,59,6614,1,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,0,5116,3549,100000,59,7503,4,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,0,5225,3549,100000,59,7062,16,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,0,5066,3549,100000,59,11937,64,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,0,5092,3549,100000,59,9770,256,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBTOLD,1,5501,3549,71,59,4,0,random-32-32-20-random-1.scen
200,random-32-32-20.map,PIBT,0,208660,4803,100000,59,8495,0,random-32-32-20-random-1.scen
200,random-32-32-20.map,PIBT,0,8726,4803,100000,59,10291,1,random-32-32-20-random-1.scen
200,random-32-32-20.map,PIBT,0,208289,4803,100000,59,10359,4,random-32-32-20-random-1.scen
200,random-32-32-20.map,PIBT,0,8209,4803,100000,59,15191,16,random-32-32-20-random-1.scen
200,random-32-32-20.map,PIBT,0,208541,4803,100000,59,13064,64,random-32-32-20-random-1.scen
200,random-32-32-20.map,PIBT,0,208570,4803,100000,59,18727,256,random-32-32-20-random-1.scen
200,random-32-32-20.map,PIBTOLD,0,208660,4803,100000,59,5095,0,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBT,0,1013296,6336,100000,59,11822,0,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBT,0,212995,6336,100000,59,17762,1,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBT,0,13324,6336,100000,59,15272,4,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBT,0,12643,6336,100000,59,20524,16,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBT,0,13581,6336,100000,59,22503,64,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBT,0,12886,6336,100000,59,36413,256,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,6336,100000,59,6476,0,random-32-32-20-random-1.scen
320,random-32-32-20.map,PIBT,0,720196,7549,100000,59,16673,0,random-32-32-20-random-1.scen
320,random-32-32-20.map,PIBT,0,917401,7549,100000,59,24863,1,random-32-32-20-random-1.scen
320,random-32-32-20.map,PIBT,0,219590,7549,100000,59,22780,4,random-32-32-20-random-1.scen
320,random-32-32-20.map,PIBT,0,218933,7549,100000,59,25145,16,random-32-32-20-random-1.scen
20,random-32-32-20.map,PIBT,1,577,505,42,42,1,0,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,1,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,4,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,16,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,64,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,256,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBTOLD,1,577,505,42,42,0,0,random-32-32-20-random-6.scen
80,random-32-32-20.map,PIBT,1,2395,1951,54,54,2,0,random-32-32-20-random-6.scen
